DATE,DFF,DGS10,DGS3MO,DGS5
1989-10-01,8.8406451612903226,8.0076190476190476,7.8995238095238095,7.9661904761904762
1989-11-01,8.5480000000000000,7.8742857142857143,7.9438095238095238,7.8109523809523810
1989-12-01,8.4525806451612903,7.8360000000000000,7.8795000000000000,7.7465000000000000
1990-01-01,8.2290322580645161,8.2066666666666667,7.8980952380952381,8.1195238095238095
1990-02-01,8.2371428571428571,8.4731578947368421,8.0021052631578947,8.4247368421052632
1990-03-01,8.2767741935483871,8.5886363636363636,8.1700000000000000,8.6004545454545455
1990-04-01,8.2550000000000000,8.7855000000000000,8.0405000000000000,8.7680000000000000
1990-05-01,8.1764516129032258,8.7581818181818182,8.0068181818181818,8.7359090909090909
1990-06-01,8.2886666666666667,8.4800000000000000,7.9866666666666667,8.4304761904761905
1990-07-01,8.1525806451612903,8.4714285714285714,7.8747619047619048,8.3309523809523810
1990-08-01,8.1341935483870968,8.7526086956521739,7.6943478260869565,8.4365217391304348
1990-09-01,8.1950000000000000,8.8931578947368421,7.5978947368421053,8.5136842105263158
1990-10-01,8.1125806451612903,8.7195454545454545,7.4000000000000000,8.3277272727272727
1990-11-01,7.8066666666666667,8.3920000000000000,7.2905000000000000,8.0225000000000000
1990-12-01,7.3129032258064516,8.0750000000000000,6.9495000000000000,7.7265000000000000
1991-01-01,6.9064516129032258,8.0919047619047619,6.4104761904761905,7.7000000000000000
1991-02-01,6.2525000000000000,7.8547368421052632,6.1163157894736842,7.4726315789473684
1991-03-01,6.1151612903225806,8.1100000000000000,6.0935000000000000,7.7720000000000000
1991-04-01,5.9123333333333333,8.0390909090909091,5.8254545454545455,7.7009090909090909
1991-05-01,5.7829032258064516,8.0677272727272727,5.6336363636363636,7.7013636363636364
1991-06-01,5.8996666666666667,8.2840000000000000,5.7510000000000000,7.9370000000000000
1991-07-01,5.8209677419354839,8.2727272727272727,5.7509090909090909,7.9113636363636364
1991-08-01,5.6612903225806452,7.9000000000000000,5.4977272727272727,7.4250000000000000
1991-09-01,5.4470000000000000,7.6500000000000000,5.3735000000000000,7.1360000000000000
1991-10-01,5.2096774193548387,7.5272727272727273,5.1440909090909091,6.8713636363636364
1991-11-01,4.8113333333333333,7.4173684210526316,4.6894736842105263,6.6178947368421053
1991-12-01,4.4341935483870968,7.0885714285714286,4.1842857142857143,6.1861904761904762
1992-01-01,4.0341935483870968,7.0323809523809524,3.9061904761904762,6.2428571428571429
1992-02-01,4.0575862068965517,7.3378947368421053,3.9500000000000000,6.5778947368421053
1992-03-01,3.9832258064516129,7.5422727272727273,4.1386363636363636,6.9454545454545455
1992-04-01,3.7346666666666667,7.4804761904761905,3.8390476190476190,6.7842857142857143
1992-05-01,3.8232258064516129,7.3920000000000000,3.7190000000000000,6.6925000000000000
1992-06-01,3.7626666666666667,7.2618181818181818,3.7450000000000000,6.4827272727272727
1992-07-01,3.2535483870967742,6.8445454545454545,3.2795454545454545,5.8368181818181818
1992-08-01,3.3032258064516129,6.5857142857142857,3.1990476190476190,5.5961904761904762
1992-09-01,3.2196666666666667,6.4152380952380952,2.9685714285714286,5.3800000000000000
1992-10-01,3.0990322580645161,6.5890476190476190,2.9328571428571429,5.6004761904761905
1992-11-01,3.0876666666666667,6.8731578947368421,3.2057894736842105,6.0378947368421053
1992-12-01,2.9196774193548387,6.7700000000000000,3.2913636363636364,6.0759090909090909
1993-01-01,3.0241935483870968,6.6000000000000000,3.0710526315789474,5.8336842105263158
1993-02-01,3.0271428571428571,6.2589473684210526,2.9926315789473684,5.4289473684210526
1993-03-01,3.0741935483870968,5.9752173913043478,3.0143478260869565,5.1947826086956522
1993-04-01,2.9576666666666667,5.9695238095238095,2.9304761904761905,5.1328571428571429
1993-05-01,2.9961290322580645,6.0355000000000000,3.0250000000000000,5.1980000000000000
1993-06-01,3.0380000000000000,5.9627272727272727,3.1445454545454545,5.2168181818181818
1993-07-01,3.0554838709677419,5.8052380952380952,3.1109523809523810,5.0909523809523810
1993-08-01,3.0322580645161290,5.6777272727272727,3.0904545454545455,5.0250000000000000
1993-09-01,3.0863333333333333,5.3600000000000000,3.0085714285714286,4.7347619047619048
1993-10-01,2.9925806451612903,5.3340000000000000,3.0920000000000000,4.7070000000000000
